[INFO ] [2022-09-19 13:04:13,338] User - Step01: Click to the Register Link on the User Home Page
[2022-10-04 21:32:12,031] User - Step01: Click to the Register Link on the User Home Page
[2022-10-04 21:32:12,756] User - Step02: User registers an account with valid values
[2022-10-04 21:32:14,326] User - Step03: Click to the Logout link at the User Page
[2022-10-04 21:32:15,226] User - Step04: Click on the Login Link at the 'User Home' Page
[2022-10-04 21:32:16,110] User - Step05: User logins with valid values with Email is 'afcv6207@live.co' and Password is '123456'
[2022-10-04 21:32:17,173] User - Step06: Verify the 'My Account' Link displayed after user login successful
[2022-10-04 21:32:17,753] User02 - Step01: User opens 'My Product Review' page
[2022-10-04 21:34:47,948] User - Step01: Click to the Register Link on the User Home Page
[2022-10-04 21:34:49,524] User - Step02: User registers an account with valid values
[2022-10-04 21:34:51,082] User - Step03: Click to the Logout link at the User Page
[2022-10-04 21:34:51,870] User - Step04: Click on the Login Link at the 'User Home' Page
[2022-10-04 21:34:52,503] User - Step05: User logins with valid values with Email is 'afcv5637@live.co' and Password is '123456'
[2022-10-04 21:34:53,647] User - Step06: Verify the 'My Account' Link displayed after user login successful
[2022-10-04 21:34:54,236] User02 - Step01: User opens 'My Product Review' page
[2022-10-04 21:57:15,945] User - Step01: Click to the Register Link on the User Home Page
[2022-10-04 21:57:17,436] User - Step02: User registers an account with valid values
[2022-10-04 21:57:19,132] User - Step03: Click to the Logout link at the User Page
[2022-10-04 21:57:19,883] User - Step04: Click on the Login Link at the 'User Home' Page
[2022-10-04 21:57:20,694] User - Step05: User logins with valid values with Email is 'afcv3816@live.co' and Password is '123456'
[2022-10-04 21:57:21,808] User - Step06: Verify the 'My Account' Link displayed after user login successful
[2022-10-04 21:57:21,886] User02 - Step01: User opens 'My Product Review' page
[2022-10-04 22:39:31,321] User - Step01: Click to the Register Link on the User Home Page
[2022-10-04 22:39:32,747] User - Step02: User registers an account with valid values
[2022-10-04 22:39:34,403] User - Step03: Click to the Logout link at the User Page
[2022-10-04 22:39:35,274] User - Step04: Click on the Login Link at the 'User Home' Page
[2022-10-04 22:39:35,924] User - Step05: User logins with valid values with Email is 'afcv3480@live.co' and Password is '123456'
[2022-10-04 22:39:36,951] User - Step06: Verify the 'My Account' Link displayed after user login successful
[2022-10-04 22:39:37,533] User02 - Step01: User opens 'My Product Review' page
[2022-10-06 10:12:35,098] User - Step01: Click to the Register Link on the User Home Page
[2022-10-06 10:12:36,566] User - Step02: User registers an account with valid values
[2022-10-06 10:12:38,425] User - Step03: Click to the Logout link at the User Page
[2022-10-06 10:12:39,320] User - Step04: Click on the Login Link at the 'User Home' Page
[2022-10-06 10:12:40,237] User - Step05: User logins with valid values with Email is 'afcv9350@live.co' and Password is '123456'
[2022-10-06 10:12:41,441] User - Step06: Verify the 'My Account' Link displayed after user login successful
[2022-10-06 10:12:42,067] User02 - Step01: User opens 'My Product Review' page
[2022-10-23 19:56:21,742] Register - Step01: User clicks on the 'Register' link
[2022-10-23 19:56:22,999] Register - Step02: User clicks on the 'Female' radio button
[2022-10-23 19:56:23,120] Register - Step03: User enters 'Automation' into the 'First Name' textbox
[2022-10-23 19:56:23,343] Register - Step04: User enters 'FC' into the 'Last Name' textbox
[2022-10-23 19:56:23,481] Register - Step05: User selects '10' from the 'Day' dropdown
[2022-10-23 19:56:23,590] Register - Step06: User selects 'August' from the 'Month' dropdown
[2022-10-23 19:56:23,811] Register - Step07: User selects '1995' from the 'Year' dropdown
[2022-10-23 19:56:23,907] Register - Step08: User enters 'afcv1630@live.co' into the 'Email' textbox
[2022-10-23 19:56:24,038] Register - Step09: User selects the 'Newsletter' textbox
[2022-10-23 19:56:24,094] Register - Step10: User enters '123456' into the 'Password' textbox
[2022-10-23 19:56:24,247] Register - Step10: User enters '123456' into the 'Confirm Password' textbox
[2022-10-23 19:56:24,377] Register - Step10: User clicks on the Register button
[2022-10-23 19:56:25,169] Login - Step01: User clicks on the 'Logout' link
[2022-10-23 19:56:25,876] Login - Step02: User clicks on the 'Login' link
[2022-10-23 19:56:26,439] Login - Step03: User enters 'afcv1630@live.co' into the 'Email' textbox
[2022-10-23 19:56:26,547] Login - Step04: User enters '123456' into the 'Password' textbox
[2022-10-23 19:56:26,659] Login - Step05: User clicks on the 'Log In' button
[2022-10-23 19:56:27,499] My Account - Step01: User opens 'My Account' page
[2022-10-23 19:56:28,000] My Account - Step02: Verify 'Customer Info' page is displayed
[2022-10-23 19:56:28,060] My Account - Step03: Verify 'First Name' value is correctly
[2022-10-23 19:56:28,095] My Account - Step03: Verify 'Last Name' value is correctly
[2022-10-23 19:56:28,136] My Account - Step03: Verify 'Email' value is correctly
[2022-11-17 17:19:15,365] Pre-condition - Step01: Open browser and admin url
[2022-11-17 17:19:18,987] Pre-condition - Step02: Enter to the 'Username' textbox with value as 'miriam'
[2022-11-17 17:19:24,648] Pre-condition - Step03: Enter to the 'Password' textbox with value as 'Mimi@#456'
[2022-11-17 17:19:24,798] Pre-condition - Step04: Click on the 'Login' button
[2022-11-17 17:19:27,014] Create_Post - Step01: Click on the 'Posts' menu link
[2022-11-17 17:19:27,940] Create_Post - SubStep01: Get url of the 'Search Posts' page
[2022-11-17 17:19:27,946] Create_Post - Step02: Click on the 'Add New Post' button
[2022-11-17 17:19:30,218] Create_Post - Step03: Enter to the post title
[2022-11-17 17:19:31,894] Create_Post - Step04: Enter to the body of post
[2022-11-17 17:19:33,883] Create_Post - Step05: Click on the 'Publish' button
[2022-11-17 17:19:34,083] Create_Post - Step06: Click to the 'Prepublish' button on the double-check panel
[2022-11-17 17:19:34,313] Create_Post - Step07: Verify 'Post Published.' message is displayed
[2022-11-17 17:19:35,261] Create_Post - Step08: Verify the 'Post Title' after the post is published
[2022-11-17 17:19:35,302] Create_Post - Step08: Verify the 'Post Body' after the post is published
[2022-11-17 17:19:35,751] Search_Post - Step01: Open the 'Search Post' page
[2022-11-17 17:19:37,043] Search_Post - Step02: Enter to Search textbox
[2022-11-17 17:19:37,224] Search_Post - Step03: Click to 'Search Post' button
[2022-11-17 17:19:38,536] Search_Post - step04: Verify Search table contain Post title as 'Miu Miu Post Title 9315', author is 'miriam', category is 'Uncategorized' and Date Published is 'Published 
2022/11/17 at 05:19 PM'
[2022-11-17 17:19:38,939]  -------------------------- PASSED -------------------------- 
[2022-11-17 17:19:38,999]  -------------------------- PASSED -------------------------- 
[2022-11-17 17:19:39,059]  -------------------------- PASSED -------------------------- 
[2022-11-17 17:19:39,068] Search_Post - Step01: Open the End User page
[2022-11-17 17:19:43,933] Search_Post - Step02: Verify the information's post are displayed at the Home page
[2022-11-17 17:19:43,999]  -------------------------- PASSED -------------------------- 
[2022-11-17 17:19:44,053]  -------------------------- PASSED -------------------------- 
[2022-11-17 17:19:44,108]  -------------------------- PASSED -------------------------- 
[2022-11-17 17:19:44,155]  -------------------------- PASSED -------------------------- 
[2022-11-17 17:19:44,155] Search_Post - Step03: Click to the title of post to go to the detail page
[2022-11-17 17:19:44,925] Search_Post - Step04: Verify the information's post are displayed at the Post Detail page
[2022-11-17 17:19:44,968]  -------------------------- PASSED -------------------------- 
[2022-11-17 17:19:45,058]  -------------------------- PASSED -------------------------- 
[2022-11-17 17:19:45,099]  -------------------------- PASSED -------------------------- 
[2022-11-17 17:19:45,146]  -------------------------- PASSED -------------------------- 
[2022-11-17 17:19:45,157] Search_Post - Step01: Open the End User page
[2022-11-17 17:19:45,157] Search_Post - Step02: Search the post at the Home page
[2022-11-17 17:19:45,157] Search_Post - Step03: Verify the information's post are displayed at the Home page
[2022-11-17 17:19:45,162] OS name = mac os x
[2022-11-17 17:19:45,162] Driver instance name = chromedriver: chrome on mac (336c5b5f14b239b6cc30b9a96ed01876)
[2022-11-23 13:32:59,519] Pre-condition - Step01: Open browser and admin url
[2022-11-23 13:33:02,937] Pre-condition - Step02: Enter to the 'Username' textbox with value as 'miriam'
[2022-11-23 13:33:09,005] Pre-condition - Step03: Enter to the 'Password' textbox with value as 'Mimi@#456'
[2022-11-23 13:33:09,161] Pre-condition - Step04: Click on the 'Login' button
[2022-11-23 13:33:11,909] Create_Post - Step01: Click on the 'Posts' menu link
[2022-11-23 13:33:12,938] Create_Post - SubStep01: Get url of the 'Search Posts' page
[2022-11-23 13:33:12,945] Create_Post - Step02: Click on the 'Add New Post' button
[2022-11-23 13:33:15,559] Create_Post - Step03: Enter to the post title
[2022-11-23 13:33:16,372] Create_Post - Step04: Enter to the body of post
[2022-11-23 13:33:18,375] Create_Post - Step05: Click on the 'Publish' button
[2022-11-23 13:33:18,597] Create_Post - Step06: Click to the 'Prepublish' button on the double-check panel
[2022-11-23 13:33:18,792] Create_Post - Step07: Verify 'Post Published.' message is displayed
[2022-11-23 13:33:20,198] Create_Post - Step08: Verify the 'Post Title' after the post is published
[2022-11-23 13:33:20,239] Create_Post - Step08: Verify the 'Post Body' after the post is published
[2022-11-23 13:33:20,395] Search_Post - Step01: Open the 'Search Post' page
[2022-11-23 13:33:21,386] Search_Post - Step02: Enter to Search textbox
[2022-11-23 13:33:21,628] Search_Post - Step03: Click to 'Search Post' button
[2022-11-23 13:33:23,098] Search_Post - step04: Verify Search table contain Post title as 'Miu Miu Post Title 4500', author is 'miriam', category is 'Uncategorized' and Date Published is 'Published 
2022/11/23 at 01:32 PM'
[2022-11-23 13:33:23,442]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:23,498]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:23,553]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:23,565] Search_Post - Step01: Open the End User page
[2022-11-23 13:33:25,764] Search_Post - Step02: Verify the information's post are displayed at the Home page
[2022-11-23 13:33:25,814]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:25,858]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:25,903]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:25,955]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:25,955] Search_Post - Step03: Click to the title of post to go to the detail page
[2022-11-23 13:33:26,700] Search_Post - Step04: Verify the information's post are displayed at the Post Detail page
[2022-11-23 13:33:26,763]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:26,834]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:26,888]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:26,938]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:26,947] Edit_Post - Step 01: Open the Admin page
[2022-11-23 13:33:27,905] Edit_Post - Step 02: Click to 'Posts' menu link
[2022-11-23 13:33:28,766] Edit_Post - Step 03: Enter to Search textbox
[2022-11-23 13:33:28,915] Edit_Post - Step 04: Click to 'Search Post' button
[2022-11-23 13:33:30,230] Edit_Post - Step 05: Click to the Post title link and navigate to the Post Edit page
[2022-11-23 13:33:32,535] Edit_Post - Step 06: Enter to the post title
[2022-11-23 13:33:33,291] Edit_Post - Step 07: Enter to the body of post
[2022-11-23 13:33:36,086] Edit_Post - Step 08: Click on the 'Update' button
[2022-11-23 13:33:36,261] Edit_Post - Step 09: Verify 'Post updated.' message is displayed
[2022-11-23 13:33:36,923] Edit_Post - Step 10: Verify the 'Post Title' after the post is published
[2022-11-23 13:33:36,962] Edit_Post - Step 11: Verify the 'Post Body' after the post is published
[2022-11-23 13:33:37,005] Edit_Post - Step 12: Open the 'Search Post' page
[2022-11-23 13:33:38,750] Edit_Post - Step 13: Enter to Search textbox
[2022-11-23 13:33:38,987] Edit_Post - Step 14: Click to 'Search Post' button
[2022-11-23 13:33:40,179] Edit_Post - step 15: Verify Search table contain Post title as 'Kymviet Post Title 4500', author is 'miriam', category is 'Uncategorized' and Date Published is 'Published 
2022/11/23 at 01:32 PM'
[2022-11-23 13:33:40,251]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:40,310]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:40,354]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:40,355] Edit_Post - Step 16: Open the End User page
[2022-11-23 13:33:41,029] Edit_Post - Step 17: Verify the information's post are displayed at the Home page
[2022-11-23 13:33:41,119]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:41,162]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:41,209]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:41,258]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:41,258] Edit_Post - Step 18: Click to the title of post to go to the detail page
[2022-11-23 13:33:41,906] Edit_Post - Step 19: Verify the information's post are displayed at the Post Detail page
[2022-11-23 13:33:41,953]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:41,994]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:42,029]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:42,065]  -------------------------- PASSED -------------------------- 
[2022-11-23 13:33:42,081] Delete_Post - Step 01: Open the Admin page
[2022-11-23 13:33:43,005] Delete_Post - Step 02: Click to the 'Posts' menu link
[2022-11-23 13:33:43,841] Delete_Post - Step 03: Enter to Search textbox
[2022-11-23 13:33:44,053] Delete_Post - Step 04: Click to the 'Search Post' button
[2022-11-23 13:33:45,299] Delete_Post - Step 05: Select the Post Detail checkbox
[2022-11-23 13:33:45,397] Delete_Post - Step 06: Select the 'Move to Trash' item in the dropdown
[2022-11-23 13:33:45,519] Delete_Post - Step 07: Click to the 'Apply' button
[2022-11-23 13:33:46,735] Delete_Post - Step 08: Verify the '1 post moved to the Trash.' message is displayed
[2022-11-23 13:33:46,795] Delete_Post - Step 09: Enter to Search textbox
[2022-11-23 13:33:46,970] Delete_Post - Step 10: Click to 'Search Post' button
[2022-11-23 13:33:48,191] Delete_Post - Step 11: Verify the 'No posts found.' message is displayed
[2022-11-23 13:33:48,254] Delete_Post - Step 12: Open the End User page
[2022-11-23 13:33:48,839] Delete_Post - Step 13: Verify the post title is undisplayed at Home Page
[2022-11-23 13:33:53,919] Delete_Post - Step 14: Enter the Search textbox
[2022-11-23 13:33:54,058] Delete_Post - Step 14: Click to the 'Search' button
[2022-11-23 13:33:54,759] Delete_Post - Step 11: Verify the 'Nothing found' message is displayed
[2022-11-23 13:33:54,813] OS name = mac os x
[2022-11-23 13:33:54,813] Driver instance name = chromedriver: chrome on mac (eaed365e4462b4c5516a578be32e20b3)
[2022-11-29 20:10:52,476] Pre-condition - Step01: Open browser and admin url
[2022-11-29 20:11:18,607] OS name = mac os x
[2022-11-29 20:11:18,618] 
[2022-11-29 20:27:01,122] Pre-condition - Step01: Open browser and admin url
[2022-11-29 20:27:30,071] OS name = mac os x
[2022-11-29 20:27:30,073] 
[2022-11-29 20:28:37,212] Pre-condition - Step01: Open browser and admin url
[2022-11-29 20:29:03,484] OS name = mac os x
[2022-11-29 20:29:03,486] 
[2022-11-29 21:04:37,338] Pre-condition - Step01: Open browser and admin url
[2022-11-29 21:05:05,730] OS name = mac os x
[2022-11-29 21:05:05,731] 
[2022-11-29 21:10:07,739] Pre-condition - Step01: Open browser and admin url
[2022-11-29 21:10:33,081] OS name = mac os x
[2022-11-29 21:10:33,082] 
[2022-11-29 21:12:58,100] Pre-condition - Step01: Open browser and admin url
[2022-11-29 21:12:58,627] OS name = mac os x
[2022-11-29 21:12:58,627] 
[2022-11-29 21:15:27,338] Pre-condition - Step01: Open browser and admin url
[2022-11-29 21:15:48,082] OS name = mac os x
[2022-11-29 21:15:48,082] 
[2022-11-29 21:16:38,763] Pre-condition - Step01: Open browser and admin url
[2022-11-29 21:17:06,127] OS name = mac os x
[2022-11-29 21:17:06,128] 
[2022-11-29 21:21:02,774] Pre-condition - Step01: Open browser and admin url
[2022-11-29 21:21:22,523] Pre-condition - Step02: Enter to the 'Username' textbox with value as 'miriam'
[2022-11-29 21:21:32,870] Pre-condition - Step03: Enter to the 'Password' textbox with value as 'Mimi@#456'
[2022-11-29 21:21:33,067] Pre-condition - Step04: Click on the 'Login' button
[2022-11-29 21:21:37,056] Create_Post - Step01: Click on the 'Posts' menu link
[2022-11-29 21:21:38,168] Create_Post - SubStep01: Get url of the 'Search Posts' page
[2022-11-29 21:21:38,174] Create_Post - Step02: Click on the 'Add New Post' button
[2022-11-29 21:21:40,748] Create_Post - Step03: Enter to the post title
[2022-11-29 21:21:41,743] Create_Post - Step04: Enter to the body of post
[2022-11-29 21:21:43,650] Create_Post - Step05: Click on the 'Publish' button
[2022-11-29 21:21:43,851] Create_Post - Step06: Click to the 'Prepublish' button on the double-check panel
[2022-11-29 21:21:44,071] Create_Post - Step07: Verify 'Post Published.' message is displayed
[2022-11-29 21:21:45,492] Create_Post - Step08: Verify the 'Post Title' after the post is published
[2022-11-29 21:21:45,536] Create_Post - Step08: Verify the 'Post Body' after the post is published
[2022-11-29 21:21:45,725] Search_Post - Step01: Open the 'Search Post' page
[2022-11-29 21:21:47,544] Search_Post - Step02: Enter to Search textbox
[2022-11-29 21:21:47,730] Search_Post - Step03: Click to 'Search Post' button
[2022-11-29 21:21:48,982] Search_Post - step04: Verify Search table contain Post title as 'Miu Miu Post Title 5972', author is 'miriam', category is 'Uncategorized' and Date Published is 'Published 
2022/11/29 at 09:21 PM'
[2022-11-29 21:21:49,296]  -------------------------- PASSED -------------------------- 
[2022-11-29 21:21:49,348]  -------------------------- PASSED -------------------------- 
[2022-11-29 21:21:49,408]  -------------------------- PASSED -------------------------- 
[2022-11-29 21:21:49,419] Search_Post - Step01: Open the End User page
[2022-11-29 21:21:50,914] Search_Post - Step02: Verify the information's post are displayed at the Home page
[2022-11-29 21:21:50,964]  -------------------------- PASSED -------------------------- 
[2022-11-29 21:21:51,009]  -------------------------- PASSED -------------------------- 
[2022-11-29 21:21:51,050]  -------------------------- PASSED -------------------------- 
[2022-11-29 21:21:51,095]  -------------------------- PASSED -------------------------- 
[2022-11-29 21:21:51,095] Search_Post - Step03: Click to the title of post to go to the detail page
[2022-11-29 21:21:51,997] Search_Post - Step04: Verify the information's post are displayed at the Post Detail page
[2022-11-29 21:21:52,069]  -------------------------- PASSED -------------------------- 
[2022-11-29 21:21:52,111]  -------------------------- PASSED -------------------------- 
[2022-11-29 21:21:52,165]  -------------------------- PASSED -------------------------- 
[2022-11-29 21:21:52,210]  -------------------------- PASSED -------------------------- 
[2022-11-29 21:21:52,224] Edit_Post - Step 01: Open the Admin page
[2022-11-29 21:21:53,113] Edit_Post - Step 02: Click to 'Posts' menu link
[2022-11-29 21:21:54,098] Edit_Post - Step 03: Enter to Search textbox
[2022-11-29 21:21:54,425] Edit_Post - Step 04: Click to 'Search Post' button
[2022-11-29 21:21:55,834] Edit_Post - Step 05: Click to the Post title link and navigate to the Post Edit page
[2022-11-29 21:21:58,009] Edit_Post - Step 06: Enter to the post title
[2022-11-29 21:21:59,052] Edit_Post - Step 07: Enter to the body of post
[2022-11-29 21:22:01,858] Edit_Post - Step 08: Click on the 'Update' button
[2022-11-29 21:22:01,995] Edit_Post - Step 09: Verify 'Post updated.' message is displayed
[2022-11-29 21:22:02,700] Edit_Post - Step 10: Verify the 'Post Title' after the post is published
[2022-11-29 21:22:02,738] Edit_Post - Step 11: Verify the 'Post Body' after the post is published
[2022-11-29 21:22:02,775] Edit_Post - Step 12: Open the 'Search Post' page
[2022-11-29 21:22:03,539] Edit_Post - Step 13: Enter to Search textbox
